https://www.citizensbank.com/loans/interest-only-mortgage.aspx,interest only mortgages,74.0
https://www.citizensbank.com/loans/why-apply-online.aspx,mortgage quote,41.0
https://www.citizensbank.com/personal-loans/overview.aspx,bank loan,533.0
https://www.citizensbank.com/personal-loans/overview.aspx,bank loans,592.0
https://www.citizensbank.com/personal-loans/overview.aspx,personal loan rates,377.0
https://www.citizensbank.com/small-business/loans/line-of-credit.aspx,business line of credit,128.0
https://www.citizensbank.com/small-business/loans/line-of-credit.aspx,unsecured line of credit,58.0
https://www.citizensbank.com/small-business/loans/mortgage.aspx,commercial mortgage,255.0
https://www.lendingclub.com/,lenders,3720.0
https://www.lendingclub.com/public/borrower-rates-and-fees.action,compare personal loans,114.0
https://www.lendingclub.com/public/borrower-rates-and-fees.action,loan interest rates,285.0
https://www.lendingclub.com/public/borrower-rates-and-fees.action,low interest personal loan,70.0
https://www.lendingclub.com/public/borrower-rates-and-fees.action,low rate personal loans,28.0
https://www.lendingclub.com/public/borrower-rates-and-fees.action,personal loan comparison,128.0
https://www.lendingclub.com/public/borrower-rates-and-fees.action,personal loan interest rate,187.0
https://www.lendingclub.com/public/borrower-rates-and-fees.action,personal loan interest rates,1453.0
https://www.lendingclub.com/public/borrower-rates-and-fees.action,personal loan rates,700.0
https://www.lendingclub.com/public/debt-consolidation-loans.action,consolidation loans,3645.0
https://www.lendingclub.com/public/debt-consolidation-loans.action,debt consolidation loans,1082.0
https://www.lendingclub.com/public/debt-consolidation-loans.action,low interest loans,352.0
https://www.lendingclub.com/public/debt-consolidation-loans.action,low rate loans,114.0
https://www.lendingclub.com/public/personal-loans.action,apply for a loan,216.0
https://www.lendingclub.com/public/personal-loans.action,apply for personal loan,1353.0
https://www.lendingclub.com/public/personal-loans.action,bad credit cash loans,48.0
https://www.lendingclub.com/public/personal-loans.action,bad credit loan,252.0
https://www.lendingclub.com/public/personal-loans.action,bad credit loans online,144.0
https://www.lendingclub.com/public/personal-loans.action,bad credit personal loan,92.0
https://www.lendingclub.com/public/personal-loans.action,bad credit personal loans,844.0
https://www.lendingclub.com/public/personal-loans.action,credit loan,285.0
